Tanggal,Nomor Hari,Hari,Bulan,Tahun,Nama Service,Harga
2/10/2022,10,Thursday,February,2022,potong rambut,35000
2/10/2022,10,Thursday,February,2022,creambath,55000
2/10/2022,10,Thursday,February,2022,creambath,55000
2/11/2022,11,Friday,February,2022,potong rambut + cuci,40000
2/11/2022,11,Friday,February,2022,potong rambut + cuci,40000
2/11/2022,11,Friday,February,2022,potong rambut + cuci,40000
2/11/2022,11,Friday,February,2022,potong rambut + cuci,40000
2/11/2022,11,Friday,February,2022,potong rambut,35000
2/11/2022,11,Friday,February,2022,potong rambut,35000
2/11/2022,11,Friday,February,2022,potong rambut,35000
2/11/2022,11,Friday,February,2022,potong rambut + catok,65000
2/11/2022,11,Friday,February,2022,hair spa,65000
2/12/2022,12,Saturday,February,2022,potong rambut + cuci,40000
2/12/2022,12,Saturday,February,2022,potong rambut + cuci,40000
2/12/2022,12,Saturday,February,2022,potong rambut + cuci,40000
2/12/2022,12,Saturday,February,2022,potong rambut,35000
2/12/2022,12,Saturday,February,2022,potong rambut,35000
2/12/2022,12,Saturday,February,2022,potong rambut,35000
2/12/2022,12,Saturday,February,2022,creambath,55000
2/12/2022,12,Saturday,February,2022,creambath,55000
2/12/2022,12,Saturday,February,2022,hair spa,65000
2/12/2022,12,Saturday,February,2022,catok + cuci,35000
2/12/2022,12,Saturday,February,2022,catok + cuci,35000
2/12/2022,12,Saturday,February,2022,catok variasi + cuci,40000
2/12/2022,12,Saturday,February,2022,cat rambut,125000
2/12/2022,12,Saturday,February,2022,perm (keriting),250000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut + cuci,40000
2/13/2022,13,Sunday,February,2022,potong rambut,35000
2/13/2022,13,Sunday,February,2022,potong rambut,35000
2/13/2022,13,Sunday,February,2022,potong rambut,35000
2/13/2022,13,Sunday,February,2022,potong rambut,35000
2/13/2022,13,Sunday,February,2022,potong rambut,35000
2/13/2022,13,Sunday,February,2022,alis,15000
2/13/2022,13,Sunday,February,2022,blow,25000
2/13/2022,13,Sunday,February,2022,blow,25000
2/13/2022,13,Sunday,February,2022,creambath,55000
2/13/2022,13,Sunday,February,2022,creambath,55000
2/13/2022,13,Sunday,February,2022,hair spa + catok catok,90000
2/13/2022,13,Sunday,February,2022,cat rambut,250000
2/13/2022,13,Sunday,February,2022,cat rambut,600000
2/14/2022,14,Monday,February,2022,potong rambut + cuci,40000
2/14/2022,14,Monday,February,2022,potong rambut + cuci,40000
2/14/2022,14,Monday,February,2022,potong rambut + cuci,40000
2/14/2022,14,Monday,February,2022,potong rambut + cuci,40000
2/14/2022,14,Monday,February,2022,potong rambut + cuci + tonic,50000
2/14/2022,14,Monday,February,2022,potong rambut,35000
2/14/2022,14,Monday,February,2022,totok,50000
2/14/2022,14,Monday,February,2022,facial,50000
2/14/2022,14,Monday,February,2022,creambath,55000
2/15/2022,15,Tuesday,February,2022,potong rambut + cuci,40000
2/15/2022,15,Tuesday,February,2022,potong rambut + cuci,40000
2/15/2022,15,Tuesday,February,2022,potong rambut + cuci,40000
2/15/2022,15,Tuesday,February,2022,potong rambut + cuci,40000
2/15/2022,15,Tuesday,February,2022,potong rambut + cuci,40000
2/15/2022,15,Tuesday,February,2022,potong rambut + cuci,40000
2/15/2022,15,Tuesday,February,2022,potong rambut,35000
2/15/2022,15,Tuesday,February,2022,potong rambut,35000
2/15/2022,15,Tuesday,February,2022,hair spa,60000
2/16/2022,16,Wednesday,February,2022,potong rambut + cuci,40000
2/16/2022,16,Wednesday,February,2022,potong rambut + cuci,40000
2/16/2022,16,Wednesday,February,2022,creambath,55000
2/16/2022,16,Wednesday,February,2022,catok + cuci,35000
2/16/2022,16,Wednesday,February,2022,potong rambut,35000
2/16/2022,16,Wednesday,February,2022,facial,50000
2/16/2022,16,Wednesday,February,2022,catok variasi + cuci,40000
2/16/2022,16,Wednesday,February,2022,potong rambut,35000
2/16/2022,16,Wednesday,February,2022,potong rambut + cuci + catok,70000
2/17/2022,17,Thursday,February,2022,potong rambut,35000
2/17/2022,17,Thursday,February,2022,potong rambut,35000
2/17/2022,17,Thursday,February,2022,potong rambut + cuci,40000
2/18/2022,18,Friday,February,2022,potong rambut + cuci,40000
2/18/2022,18,Friday,February,2022,potong rambut,35000
2/19/2022,19,Saturday,February,2022,potong rambut + cuci,40000
2/19/2022,19,Saturday,February,2022,blow,20000
2/19/2022,19,Saturday,February,2022,potong rambut + cuci,40000
2/19/2022,19,Saturday,February,2022,potong rambut + cuci,40000
2/19/2022,19,Saturday,February,2022,potong rambut + cuci,40000
2/19/2022,19,Saturday,February,2022,catok,30000
2/20/2022,20,Sunday,February,2022,catok + cuci,35000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,smothing,400000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut,35000
2/20/2022,20,Sunday,February,2022,totok + facial,100000
2/20/2022,20,Sunday,February,2022,hair spa,65000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut,35000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/20/2022,20,Sunday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,potong rambut,35000
2/21/2022,21,Monday,February,2022,potong rambut,35000
2/21/2022,21,Monday,February,2022,catok + cuci,35000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,facial,50000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/21/2022,21,Monday,February,2022,potong rambut + cuci,40000
2/22/2022,22,Tuesday,February,2022,potong rambut + cuci,40000
2/22/2022,22,Tuesday,February,2022,potong rambut,35000
2/22/2022,22,Tuesday,February,2022,catok,30000
2/23/2022,23,Wednesday,February,2022,potong rambut + cuci + tonic,50000
2/23/2022,23,Wednesday,February,2022,potong rambut + cuci,40000
2/23/2022,23,Wednesday,February,2022,potong rambut + cuci,40000
2/23/2022,23,Wednesday,February,2022,potong rambut + cuci,40000
2/23/2022,23,Wednesday,February,2022,potong rambut,35000
2/23/2022,23,Wednesday,February,2022,potong rambut,35000
2/23/2022,23,Wednesday,February,2022,potong rambut,35000
2/23/2022,23,Wednesday,February,2022,potong rambut + cuci,40000
2/23/2022,23,Wednesday,February,2022,potong rambut + cuci,40000
2/23/2022,23,Wednesday,February,2022,potong rambut anak,30000
2/23/2022,23,Wednesday,February,2022,catok variasi,35000
2/23/2022,23,Wednesday,February,2022,facial,50000
2/24/2022,24,Thursday,February,2022,catok,30000
2/24/2022,24,Thursday,February,2022,catok + cuci,35000
2/24/2022,24,Thursday,February,2022,potong rambut + cuci,40000
2/24/2022,24,Thursday,February,2022,potong rambut + cuci,40000
2/24/2022,24,Thursday,February,2022,potong rambut,35000
2/24/2022,24,Thursday,February,2022,potong rambut + cuci,40000
2/24/2022,24,Thursday,February,2022,creambath,55000
2/24/2022,24,Thursday,February,2022,potong rambut + cuci,40000
2/24/2022,24,Thursday,February,2022,potong rambut,35000
2/24/2022,24,Thursday,February,2022,masker,65000
2/24/2022,24,Thursday,February,2022,potong rambut + cuci,40000
2/25/2022,25,Friday,February,2022,creambath anak,50000
2/25/2022,25,Friday,February,2022,potong rambut,35000
2/25/2022,25,Friday,February,2022,potong rambut + cuci,40000
2/25/2022,25,Friday,February,2022,potong rambut + cuci,40000
2/25/2022,25,Friday,February,2022,potong rambut,35000
2/26/2022,26,Saturday,February,2022,potong rambut + cuci,40000
2/26/2022,26,Saturday,February,2022,potong rambut + cuci,40000
2/26/2022,26,Saturday,February,2022,potong rambut + cuci,40000
2/26/2022,26,Saturday,February,2022,potong rambut + cuci,40000
2/26/2022,26,Saturday,February,2022,potong rambut + cuci,40000
2/26/2022,26,Saturday,February,2022,potong rambut + cuci,40000
2/26/2022,26,Saturday,February,2022,potong rambut,35000
2/26/2022,26,Saturday,February,2022,potong rambut,35000
2/26/2022,26,Saturday,February,2022,hair spa,65000
2/26/2022,26,Saturday,February,2022,creambath,55000
2/26/2022,26,Saturday,February,2022,potong rambut,35000
2/26/2022,26,Saturday,February,2022,cat rambut (obat bawa sendiri),85000
2/27/2022,27,Sunday,February,2022,potong rambut + cuci,40000
2/27/2022,27,Sunday,February,2022,potong rambut + cuci,40000
2/27/2022,27,Sunday,February,2022,potong rambut + cuci,40000
2/27/2022,27,Sunday,February,2022,blow + cuci,30000
2/27/2022,27,Sunday,February,2022,catok variasi + cuci,40000
2/27/2022,27,Sunday,February,2022,cat rambut (obat bawa sendiri),85000
2/27/2022,27,Sunday,February,2022,totok,60000
2/27/2022,27,Sunday,February,2022,potong poni,20000
2/27/2022,27,Sunday,February,2022,creambath,55000
2/27/2022,27,Sunday,February,2022,hair spa,65000
2/28/2022,28,Monday,February,2022,potong rambut + cuci + catok,70000
2/28/2022,28,Monday,February,2022,potong rambut + catok,65000
2/28/2022,28,Monday,February,2022,potong rambut + cuci,40000
2/28/2022,28,Monday,February,2022,potong rambut + cuci,40000
2/28/2022,28,Monday,February,2022,potong rambut,35000
2/28/2022,28,Monday,February,2022,potong rambut,35000
2/28/2022,28,Monday,February,2022,hair spa,65000
2/28/2022,28,Monday,February,2022,potong rambut + cuci + tonic,50000
2/28/2022,28,Monday,February,2022,potong rambut anak,30000
2/28/2022,28,Monday,February,2022,potong rambut,35000
2/28/2022,28,Monday,February,2022,creambath anak,50000
2/28/2022,28,Monday,February,2022,cat rambut,600000
3/1/2022,1,Tuesday,March,2022,potong rambut + cuci + tonic,50000
3/1/2022,1,Tuesday,March,2022,potong rambut,35000
3/1/2022,1,Tuesday,March,2022,potong rambut + cuci,40000
3/1/2022,1,Tuesday,March,2022,potong rambut + cuci,40000
3/1/2022,1,Tuesday,March,2022,potong rambut + cuci,40000
3/1/2022,1,Tuesday,March,2022,potong rambut + cuci,40000
3/1/2022,1,Tuesday,March,2022,cat rambut,130000
3/1/2022,1,Tuesday,March,2022,potong rambut + cuci + catok,70000
3/2/2022,2,Wednesday,March,2022,creambath,55000
3/2/2022,2,Wednesday,March,2022,potong rambut + cuci,40000
3/2/2022,2,Wednesday,March,2022,potong rambut + cuci,40000
3/2/2022,2,Wednesday,March,2022,potong rambut + cuci,40000
3/2/2022,2,Wednesday,March,2022,potong rambut + cuci,40000
3/2/2022,2,Wednesday,March,2022,potong rambut + cuci,40000
3/2/2022,2,Wednesday,March,2022,potong rambut,35000
3/2/2022,2,Wednesday,March,2022,creambath,55000
3/2/2022,2,Wednesday,March,2022,catok,30000
3/2/2022,2,Wednesday,March,2022,cat rambut,450000
3/3/2022,3,Thursday,March,2022,potong rambut,35000
3/3/2022,3,Thursday,March,2022,potong rambut,35000
3/3/2022,3,Thursday,March,2022,potong rambut + cuci,40000
3/3/2022,3,Thursday,March,2022,potong rambut + cuci,40000
3/3/2022,3,Thursday,March,2022,catok variasi + cuci,40000
3/3/2022,3,Thursday,March,2022,potong rambut,35000
3/3/2022,3,Thursday,March,2022,creambath,55000
3/3/2022,3,Thursday,March,2022,potong rambut + cuci + tonic,45000
3/3/2022,3,Thursday,March,2022,cat rambut (obat bawa sendiri),135000
3/3/2022,3,Thursday,March,2022,potong rambut anak,30000
3/3/2022,3,Thursday,March,2022,potong rambut,35000
3/3/2022,3,Thursday,March,2022,potong rambut + cuci,40000
3/3/2022,3,Thursday,March,2022,potong rambut + cuci,40000
3/4/2022,4,Friday,March,2022,potong rambut + cuci,40000
3/4/2022,4,Friday,March,2022,potong rambut + cuci + catok,70000
3/4/2022,4,Friday,March,2022,catok,30000
3/4/2022,4,Friday,March,2022,potong rambut,35000
3/4/2022,4,Friday,March,2022,potong rambut,35000
3/4/2022,4,Friday,March,2022,potong rambut + cuci,40000
3/4/2022,4,Friday,March,2022,potong rambut + cuci,40000
3/4/2022,4,Friday,March,2022,potong rambut,35000
3/4/2022,4,Friday,March,2022,potong rambut + catok,65000
3/4/2022,4,Friday,March,2022,potong rambut anak,30000
3/4/2022,4,Friday,March,2022,catok,30000
3/5/2022,5,Saturday,March,2022,potong rambut + cuci,40000
3/5/2022,5,Saturday,March,2022,potong rambut + cuci,40000
3/5/2022,5,Saturday,March,2022,potong rambut + cuci,40000
3/5/2022,5,Saturday,March,2022,catok,30000
3/5/2022,5,Saturday,March,2022,creambath,55000
3/5/2022,5,Saturday,March,2022,potong rambut + cuci,40000
3/5/2022,5,Saturday,March,2022,potong rambut + catok,65000
3/5/2022,5,Saturday,March,2022,potong rambut + cuci,40000
3/5/2022,5,Saturday,March,2022,potong rambut + cuci,40000
3/5/2022,5,Saturday,March,2022,hair spa,65000
3/5/2022,5,Saturday,March,2022,totok + facial,100000
3/6/2022,6,Sunday,March,2022,creambath,55000
3/6/2022,6,Sunday,March,2022,catok,30000
3/6/2022,6,Sunday,March,2022,potong rambut + cuci,40000
3/6/2022,6,Sunday,March,2022,potong rambut + cuci + tonic,50000
3/6/2022,6,Sunday,March,2022,potong rambut,35000
3/6/2022,6,Sunday,March,2022,potong rambut,35000
3/6/2022,6,Sunday,March,2022,potong rambut + cuci,40000
3/7/2022,7,Monday,March,2022,potong rambut + cuci,40000
3/7/2022,7,Monday,March,2022,cat rambut,530000
3/7/2022,7,Monday,March,2022,lulur,70000
3/8/2022,8,Tuesday,March,2022,potong rambut,35000
3/8/2022,8,Tuesday,March,2022,potong rambut,35000
3/8/2022,8,Tuesday,March,2022,potong rambut + cuci,40000
3/8/2022,8,Tuesday,March,2022,potong rambut + cuci,40000
3/8/2022,8,Tuesday,March,2022,potong rambut + cuci,40000
3/8/2022,8,Tuesday,March,2022,potong rambut + cuci,40000
3/8/2022,8,Tuesday,March,2022,potong rambut + cuci,40000
3/8/2022,8,Tuesday,March,2022,potong rambut + cuci,40000
3/8/2022,8,Tuesday,March,2022,catok variasi + cuci,40000
3/8/2022,8,Tuesday,March,2022,catok variasi,35000
3/8/2022,8,Tuesday,March,2022,hair spa,65000
3/8/2022,8,Tuesday,March,2022,catok,30000
3/8/2022,8,Tuesday,March,2022,potong rambut,35000
3/9/2022,9,Wednesday,March,2022,potong rambut anak,30000
3/9/2022,9,Wednesday,March,2022,potong rambut + cuci,40000
3/9/2022,9,Wednesday,March,2022,potong rambut + cuci,40000
3/9/2022,9,Wednesday,March,2022,cat rambut,100000
3/9/2022,9,Wednesday,March,2022,cat rambut (obat bawa sendiri),90000
3/9/2022,9,Wednesday,March,2022,totok + facial,100000
3/9/2022,9,Wednesday,March,2022,potong rambut + cuci,40000
3/9/2022,9,Wednesday,March,2022,cat rambut,200000
3/9/2022,9,Wednesday,March,2022,cat rambut,500000
3/9/2022,9,Wednesday,March,2022,cat rambut,300000
3/9/2022,9,Wednesday,March,2022,sambung rambut,200000
3/10/2022,10,Thursday,March,2022,potong rambut + cuci,40000
3/10/2022,10,Thursday,March,2022,potong rambut + cuci,40000
3/10/2022,10,Thursday,March,2022,creambath + catok,85000
3/10/2022,10,Thursday,March,2022,creambath anak,50000
3/10/2022,10,Thursday,March,2022,creambath anak,50000
3/10/2022,10,Thursday,March,2022,creambath anak,50000
3/10/2022,10,Thursday,March,2022,cat rambut,250000
3/10/2022,10,Thursday,March,2022,potong rambut + cuci,40000
3/10/2022,10,Thursday,March,2022,potong rambut + cuci,40000
3/10/2022,10,Thursday,March,2022,potong rambut + cuci,40000
3/10/2022,10,Thursday,March,2022,potong rambut + cuci,40000
3/10/2022,10,Thursday,March,2022,blow + cuci,30000
3/11/2022,11,Friday,March,2022,potong rambut,35000
3/11/2022,11,Friday,March,2022,potong rambut anak cowo,25000
3/11/2022,11,Friday,March,2022,catok + cuci,35000
3/11/2022,11,Friday,March,2022,potong rambut,35000
3/11/2022,11,Friday,March,2022,creambath,55000
3/11/2022,11,Friday,March,2022,catok variasi + cuci,40000
3/11/2022,11,Friday,March,2022,potong rambut anak cowo,25000
3/11/2022,11,Friday,March,2022,potong rambut + cuci,40000
3/11/2022,11,Friday,March,2022,potong rambut,35000
3/11/2022,11,Friday,March,2022,potong rambut,35000
3/12/2022,12,Saturday,March,2022,potong rambut + cuci + tonic,50000
3/12/2022,12,Saturday,March,2022,creambath,55000
3/12/2022,12,Saturday,March,2022,alis,20000
3/12/2022,12,Saturday,March,2022,cat rambut,170000
3/12/2022,12,Saturday,March,2022,creambath,55000
3/12/2022,12,Saturday,March,2022,creambath + catok,85000
3/12/2022,12,Saturday,March,2022,potong rambut + cuci,40000
3/12/2022,12,Saturday,March,2022,catok variasi + cuci,40000
3/12/2022,12,Saturday,March,2022,totok + facial,100000
3/12/2022,12,Saturday,March,2022,creambath,50000
3/12/2022,12,Saturday,March,2022,catok,30000
3/12/2022,12,Saturday,March,2022,potong rambut + cuci,40000
3/12/2022,12,Saturday,March,2022,potong rambut + cuci,40000
3/12/2022,12,Saturday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,cat rambut,250000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,potong rambut anak,30000
3/13/2022,13,Sunday,March,2022,potong rambut,35000
3/13/2022,13,Sunday,March,2022,cat rambut,400000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/13/2022,13,Sunday,March,2022,potong rambut + cuci,40000
3/14/2022,14,Monday,March,2022,potong rambut + cuci,40000
3/14/2022,14,Monday,March,2022,cat rambut,150000
3/14/2022,14,Monday,March,2022,potong rambut,35000
3/15/2022,15,Tuesday,March,2022,potong rambut + cuci,40000
3/15/2022,15,Tuesday,March,2022,potong rambut + cuci,40000
3/15/2022,15,Tuesday,March,2022,potong rambut + cuci,40000
3/15/2022,15,Tuesday,March,2022,catok,30000
3/15/2022,15,Tuesday,March,2022,potong rambut + cuci,40000
3/15/2022,15,Tuesday,March,2022,potong rambut + cuci,40000
3/15/2022,15,Tuesday,March,2022,potong rambut + cuci,40000
3/15/2022,15,Tuesday,March,2022,cat rambut,400000
3/16/2022,16,Wednesday,March,2022,cat rambut,100000
3/16/2022,16,Wednesday,March,2022,potong rambut + cuci,40000
3/16/2022,16,Wednesday,March,2022,potong rambut,35000
3/16/2022,16,Wednesday,March,2022,potong rambut anak,30000
3/16/2022,16,Wednesday,March,2022,potong rambut,35000
3/16/2022,16,Wednesday,March,2022,potong rambut + cuci,40000
3/16/2022,16,Wednesday,March,2022,creambath + catok,85000
3/16/2022,16,Wednesday,March,2022,potong rambut + cuci,40000
3/17/2022,17,Thursday,March,2022,catok,30000
3/17/2022,17,Thursday,March,2022,cat rambut,200000
